t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
0.0,start,474.271,496.618,558.502,0.0,0.4,-0.15889260217870207,-0.09432157578571036,0.4357161193290704,1,-0.0753983506845593,-0.0329414382097084,0.4294904304891764,1,-0.0017851239411236554,0.0032752344493582023,0.4274031496291339,1,0.07190130860609006,0.008947484880511065,0.4249684758338483,1,0.154254814191949,-0.013951469931101154,0.4401799889481916,1
22.954572,grid_0001_y350_z400,480.792,352.416,401.75,213.0913647921942,7.506,-0.32275750034261597,0.08223783855855187,0.42353610187681623,1,-0.20000181168680534,0.10490795774718636,0.42052712977654516,1,-0.09002179592028015,0.09918182632995727,0.4333092597740613,1,0.02439807299556962,0.05546316121489814,0.4186833288004381,1,0.14654434642403216,-0.00977030120146513,0.44566775510636797,1
28.386682,grid_0002_y355_z400,480.824,353.135,400.213,213.74218259155114,5.422,-0.32170700390611395,0.08430150858863518,0.4229771909162918,1,-0.1988759564165343,0.10624288399304067,0.4189790944736777,1,-0.0888436741724023,0.0998544355125439,0.4310646499712958,1,0.025725582443099516,0.0582616988134295,0.4349558606163714,1,0.14654434642403216,-0.00977030120146513,0.44566775510636797,1
32.558716,grid_0003_y360_z400,480.774,357.955,400.127,210.59999335944906,3.89,-0.3169742281106995,0.08463276611488853,0.42419370774588105,1,-0.1953333361279601,0.10598445966717007,0.4203201346085094,1,-0.08595174665641898,0.09870191010648781,0.4286358789621922,1,0.027066596786246507,0.05797586987469091,0.4370528454413492,1,0.1400744062609892,-0.009253447980964846,0.42405799463547794,1
39.09657,grid_0004_y365_z400,480.699,362.827,399.974,207.53909908496757,6.256,-0.30524643590798983,0.08323309584193152,0.4156850786606518,1,-0.1915322076276563,0.10648437603739729,0.42063125335116774,1,-0.08297731120917919,0.09874191768610813,0.4286318968036693,1,0.027602425945938213,0.05586582171822696,0.42022982202201487,1,0.1443814039940722,-0.009829234061670791,0.43552746411847854,1
41.328797,grid_0005_y370_z400,480.729,367.865,400.116,204.21842661474008,1.969,-0.30497031565752214,0.08444026644351445,0.42289851399922984,1,-0.18631242703540485,0.10578489443306723,0.41831802975449234,1,-0.08077406685552384,0.09956982232517947,0.43085420750762116,1,0.03003409526388001,0.05756847468646773,0.43232074136215276,1,0.1439378592419935,-0.009832078413413799,0.4340955229444059,1
41.98979,grid_0006_y375_z400,480.581,373.324,399.794,201.07077311235463,0.399,-0.3006372149425109,0.08556591337117603,0.42411761832258216,1,-0.18421262471355493,0.10667620109420878,0.4225242479173019,1,-0.07763978075446477,0.09878850507433894,0.42963476843366427,1,0.031074042816801997,0.056639062796868096,0.4267486387615082,1,0.14406828495179655,-0.00982585789500016,0.43413478933417626,1
44.020291,grid_0007_y380_z400,480.836,377.939,400.043,198.0834645976286,1.799,-0.2953638433628252,0.08567434646122894,0.42471665000349185,1,-0.1809653633551009,0.10719393401640027,0.4254131654370689,1,-0.07491738916331149,0.09861432659121712,0.43027351817939335,1,0.032165199982298075,0.05541097564600955,0.42108826466470645,1,0.14375676210904015,-0.0098345138736836,0.43228228581611156,1
49.599118,grid_0008_y385_z400,480.915,382.644,400.064,195.28649532417742,5.298,-0.2895663242930398,0.08552671427427976,0.42381048874383076,1,-0.17579074852096613,0.10692680165962003,0.42225406012455435,1,-0.07198317326287886,0.0991846859745199,0.42856233816113004,1,0.033794403133369975,0.05687160245994721,0.4280550309560671,1,0.14353309363739353,-0.009852270862310636,0.4302986709409848,1
50.548341,grid_0009_y390_z400,480.972,387.661,400.239,192.2594820002384,0.677,-0.2833741439203292,0.08532404051974933,0.4228546144698404,1,-0.16812074492484255,0.1048079699043103,0.4144454042691183,1,-0.06915058831140228,0.09934570293628586,0.4309307652618131,1,0.03537542241259866,0.056089425482764244,0.42472401492577094,1,0.14338923805023052,-0.009866247907001835,0.42897739868491414,1
