t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
0.0,start,472.912,496.573,560.608,0.0,0.727,-0.0897176064225984,-0.09829391709948145,0.5115209532013397,1,-0.008584552225820817,-0.036786453500162936,0.5113645594107922,1,0.06507482296057042,0.0009945224650083787,0.4952189292950002,1,0.139926599255011,0.008559542994920247,0.49130088329270727,1,0.22274991565025032,-0.015111435346477825,0.49568822061408013,1
36608.555316,grid_0001_y400_z450,481.03,442.511,485.645,92.77959439984629,40.478,-0.1401985701444408,-0.01239767617181211,0.5070547379875213,1,-0.04570806756424389,0.03219263630638216,0.5111749665307547,1,0.04459641274524548,0.04702658009948922,0.49799387522109895,1,0.13295616576960176,0.030185941766131562,0.48225280461895675,1,0.2274471016204181,-0.013101260205745268,0.47877654375626005,1
36799.284419,grid_0003_y410_z450,473.189,405.682,450.513,142.7661011409921,65.137,-0.1783854478399003,0.025481132890998473,0.5065783465068772,1,-0.07775442096782949,0.06263988341719708,0.5075573011604195,1,0.022217227252936133,0.07073655293389308,0.519305850453096,1,0.1209089440591116,0.04115740826164006,0.4876986973139794,1,0.22957339896093704,-0.01240121758277455,0.48931968712125157,1
36827.667121,grid_0004_y415_z450,473.013,410.641,450.581,139.60751969002234,28.116,-0.17361797347667468,0.025602796246708248,0.5082772408918081,1,-0.0730545914874682,0.06170638927103192,0.5042816866150938,1,0.024882878522694156,0.07073491370717334,0.5192871849231777,1,0.12246779034836422,0.04120075952604982,0.4887201960503434,1,0.2257810175696599,-0.012005828716619836,0.4805832311276311,1
36857.401559,grid_0005_y420_z450,472.957,415.512,450.103,137.04832275879915,29.541,-0.16747493949991427,0.02675252673840082,0.5062053778811271,1,-0.06910278495152933,0.06260016366876169,0.5066001537674552,1,0.026782089151121867,0.06819800021200305,0.49958693477671584,1,0.12314948176741618,0.04112910142630332,0.4864720670533774,1,0.23070766403444506,-0.01245734080257949,0.490367330031257,1
37016.476695,grid_0007_y430_z450,473.013,425.438,450.34,131.22206464615618,38.444,-0.15670237113783791,0.02672093971760679,0.5058989322608544,1,-0.06163696408193091,0.06286264206021393,0.5118884129294617,1,0.034211372532004625,0.07072853916372737,0.5192076211415712,1,0.12606791339823023,0.04085966293623672,0.4848811740355655,1,0.2279052614339859,-0.012328467937948465,0.48378975856580975,1
37039.262849,grid_0008_y435_z450,473.004,430.285,450.132,128.83731596086588,22.493,-0.1522179807435997,0.026802108398135367,0.507273219436831,1,-0.05776302819059286,0.06286300826314888,0.511727413023739,1,0.03507573875297511,0.06804909214538944,0.4992694407381639,1,0.12703258391702227,0.040608296874213544,0.4838425388198356,1,0.2312176420530342,-0.012465108141225763,0.490181110268304,1
37062.645015,grid_0009_y440_z450,473.052,435.34,450.073,126.36251862795389,23.166,-0.14620976213204906,0.026716155977620688,0.5060118858476389,1,-0.05271585566008907,0.0624234927415448,0.5054728228402168,1,0.03954106447736032,0.07072462290331766,0.5191535628160281,1,0.12705241699084058,0.04047446406559234,0.4787109537428427,1,0.2284990876251565,-0.012259428596555346,0.48368058541972814,1
37090.993982,grid_0010_y445_z450,473.251,439.994,449.941,124.29192673299416,28.166,-0.14550809549929275,0.027722377726916526,0.5191714332032371,1,-0.0488179974221982,0.06242057393316145,0.505489425788387,1,0.04220568593993941,0.0707226283535202,0.519124496159301,1,0.13265592042963775,0.04130167321413561,0.49383355076765506,1,0.2319868492890555,-0.012459182108382504,0.49035445481661005,1
37111.643625,grid_0011_y450_z450,473.213,444.693,450.295,121.90399078783264,20.447,-0.13695554437214805,0.026786638374515247,0.5070869223703872,1,-0.045452144711127206,0.06255667138000354,0.5117670304549993,1,0.04240706567783338,0.06611237111944074,0.4900324335991286,1,0.13537402189909986,0.04101956162256616,0.4978974319056052,1,0.2246656849212969,-0.012358549414919366,0.4742316366652411,1
37133.775225,grid_0012_y455_z450,473.17,449.857,450.243,119.84525207533248,21.917,-0.13113213128855578,0.02676377521962838,0.5067671620907874,1,-0.04078788480514538,0.06247106751312688,0.5106305681839529,1,0.0459100842628447,0.06597506937873124,0.4892121771677429,1,0.13336480240961898,0.039900951005601676,0.4837914365633188,1,0.22449047822422097,-0.012351231364211918,0.47349987251791437,1
37152.983879,grid_0013_y460_z450,473.039,455.121,450.348,117.79453312017492,18.965,-0.12519624134420804,0.026792404721418146,0.5073937102335415,1,-0.0349995401472019,0.060113932548862,0.49232103173321456,1,0.04947537205182599,0.06712459999629763,0.5008022402798882,1,0.13425898643981204,0.03979454285707662,0.4823489959589359,1,0.2285025317986825,-0.012287255289620234,0.4812377998362649,1
37288.880797,grid_0015_y470_z450,473.294,465.071,449.913,115.0908552101338,15.301,-0.114778555202006,0.02800248002556701,0.5062592518277357,1,-0.028129322187637775,0.06238268526371423,0.5088384234109213,1,0.055076400677737,0.06658968568958543,0.49965863509662034,1,0.13982659862670757,0.04028012338612987,0.49203288814151164,1,0.22886633709911688,-0.012348886240353192,0.480466896251403,1
37322.255717,grid_0016_y475_z450,473.382,469.514,449.658,114.20294602592344,33.083,-0.11370292296183476,0.029319624935612812,0.5241266292358622,1,-0.024159276897801635,0.06244085389095147,0.5058532296589128,1,0.0581299233771993,0.06738908359571369,0.5017497381584917,1,0.14105819262030633,0.040076098870323554,0.49049577376118086,1,0.22648880864785428,-0.012357629697999906,0.47545428001858137,1
37349.197256,grid_0017_y480_z450,473.432,474.915,449.023,113.66860423617412,26.695,-0.10429360895277938,0.029416645968661618,0.5078903020011412,1,-0.018847327318671503,0.06095465096788383,0.49382946680533024,1,0.06073866592191213,0.06722324306076569,0.4987093318143815,1,0.1396984248862228,0.039179327233780786,0.47992063062324386,1,0.22602541828744524,-0.012357685671904164,0.47370180661047084,1
37370.494306,grid_0018_y485_z450,473.392,479.834,449.297,112.56359643330512,21.049,-0.09906791425584714,0.02941877966573731,0.5080061134013308,1,-0.0149707782545426,0.06096573416439314,0.4938315597678806,1,0.061884711818682804,0.06477451781605983,0.48533864538628274,1,0.1442430904002399,0.03982338202533387,0.49071412690697574,1,0.22656528013091573,-0.012367508841099934,0.4742266458814271,1
37385.381179,grid_0019_y490_z450,473.417,484.68,449.371,111.87210842296658,14.653,-0.0938423340868889,0.029420845009424827,0.5081180192733326,1,-0.010690671510691318,0.06069291580677169,0.4943811651844531,1,0.06661498892801035,0.06648083290366287,0.49996304005825026,1,0.14265902094233035,0.03893592656641977,0.47992703421111127,1,0.22700578504200325,-0.012354834830393945,0.47399990620202137,1
