t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
14.361612,grid_0020_y538_z530,473.97,535.777,529.253,46.06366496491571,0.625,-0.11559427511941382,0.01261556268742911,0.373404952824176,1,-0.04923306811111503,-0.016698033291360957,0.3674756097943793,1,0.015208091986170097,-0.03608859623880268,0.3621190807858597,1,0.07506473401596467,-0.02002067529361661,0.3692851560673994,1,0.10542174558604515,0.039146109163893425,0.3652984517967246,1
14.99418,grid_0021_y540_z530,473.799,538.05,529.414,47.652706754181345,0.621,-0.11301444943278974,0.012392321082957685,0.3723367438410933,1,-0.04753824491601764,-0.01794435884481633,0.36945949324888094,1,0.017055415240542646,-0.037761011139557994,0.36367087389106795,1,0.0781180852960286,-0.020994536909008273,0.3755055382115795,1,0.10587702543526407,0.039300608982973315,0.36623288089620276,1
15.733183,grid_0022_y542_z530,473.511,540.403,529.422,49.450093245614845,0.728,-0.11019847983956173,0.011851183865594108,0.37294336956800367,1,-0.045214746694495815,-0.01973930305607409,0.37025721871927997,1,0.019148940469995133,-0.03950798109585892,0.3632492937101984,1,0.07844480973053405,-0.02151008418748308,0.36945824100170493,1,0.1040028964344472,0.03866684050986295,0.3596507471611497,1
16.366249,grid_0023_y544_z530,473.754,542.025,529.651,50.596250394668616,0.622,-0.10818037281276835,0.011542658238218425,0.37149889919555074,1,-0.04383651973961748,-0.02048941505865347,0.36960117414907295,1,0.020520856239942938,-0.04071671766402457,0.36455648587502926,1,0.08031591517674273,-0.02219534044379206,0.37347594556873875,1,0.10414246817532535,0.03873474050545424,0.360033589719141,1
17.001205,grid_0024_y546_z530,473.587,544.125,529.583,52.314958635174364,0.624,-0.10519899502136862,0.011227064019693584,0.3692290563676052,1,-0.04226424116009163,-0.021422631986193867,0.37070896648437496,1,0.02214109491158027,-0.04223176650828466,0.3665121517083401,1,0.08225207992571348,-0.022979485461295544,0.3755565593611199,1,0.10507659489151952,0.038871873736550856,0.3612938859622788,1
17.738939,grid_0025_y548_z530,473.606,546.048,529.853,53.72972790736992,0.728,-0.10375570795767083,0.0110225540644081,0.3716805862734804,1,-0.040310304085974726,-0.022610289458044438,0.3708254184938101,1,0.02362271978345178,-0.04291563854355807,0.3620037339699973,1,0.08312874610795343,-0.023132739537075987,0.37312763521585873,1,0.10511147612488783,0.03872683033561081,0.36074796950878973,1
18.37459,grid_0026_y550_z530,473.675,548.162,529.598,55.6260604842731,0.624,-0.10125905687161887,0.010957869405124486,0.37008913030204543,1,-0.03843608187414218,-0.0234859399349977,0.3700008929484518,1,0.02519823562064823,-0.04399292889380328,0.36244102467308137,1,0.08362262654434012,-0.02352253390566817,0.37144171145070864,1,0.10725396761731468,0.03932703699193847,0.3677214473326412,1
19.019704,grid_0027_y552_z530,473.906,549.959,529.514,57.1856066768553,0.634,-0.09805224852420057,0.010889754796947084,0.3666874171337438,1,-0.03656827293041979,-0.024354895443542666,0.36964073363367644,1,0.027025433842518598,-0.04585396715932217,0.3659042650491421,1,0.08539771647885945,-0.024127358767951693,0.371797992284599,1,0.1063702658596116,0.0389145352609737,0.36373782694260515,1
19.770702,grid_0028_y554_z530,473.686,552.21,529.264,59.21663973918147,0.74,-0.09616391849108005,0.010904208432800695,0.36772818654291706,1,-0.0350589833179928,-0.02491891183757361,0.36972579952015316,1,0.028359495782027254,-0.04660312201529558,0.3645627968303411,1,0.08656838127427677,-0.024737224054325057,0.3722431637293841,1,0.10592297275161541,0.03874617854939416,0.36200970212445455,1
20.411987,grid_0029_y556_z530,473.954,553.966,529.178,60.77138107695105,0.629,-0.09301343131819548,0.010848405792749335,0.36359672006730803,1,-0.03336259390950434,-0.02550061757702058,0.3689345854592287,1,0.02978475272049861,-0.047130694060029205,0.3620854475162725,1,0.0875821472209298,-0.024957866695644683,0.3718353813399502,1,0.1058619972306755,0.038736954489204355,0.36182785854154953,1
