t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
0.0,start,472.786,496.964,560.598,0.0,100.0,-0.10139087215311517,-0.10181349025857532,0.5790012957007911,0,0.02853846813369541,-0.03214220166215808,0.551661974498717,0,0.14893646716553605,0.00593098861781562,0.538116334565171,0,0.2727984176699869,0.01269559569578495,0.5366134527344562,0,0.41104409025748345,-0.013966580440871542,0.5506430514609543,0
74.5573,grid_0036_y275_z550,481.365,277.27,549.885,220.1222870270069,68.902,-0.3688422187382476,-0.1006312222103729,0.6067308375574791,1,-0.1595843590453452,-0.026049333123591895,0.5754805399687785,1,0.02863364987646203,0.01138852625942508,0.5535219977324192,1,0.22536230883071282,0.01799727253604295,0.5817342719730082,1,0.39620233042817715,-0.012314093041222092,0.5442844533432952,1
111.693554,grid_0037_y280_z550,481.221,278.738,549.646,218.66340024110116,37.022,-0.3672436130539647,-0.10062487675718486,0.606741689067044,1,-0.1589785882810915,-0.0260980956194045,0.5778720980945733,1,0.029237130319914807,0.011707338297281497,0.5505996241957353,1,0.18519811873747613,0.015249187030083223,0.47510851979498736,1,0.39620233042817715,-0.012314093041222092,0.5442844533432952,1
4511.589437,grid_0038_y285_z550,481.186,285.831,549.804,211.57555181305798,25.965,-0.35778807066878837,-0.10020444426672513,0.6044399788086029,1,-0.15301865096482906,-0.026094747489564488,0.5780228592987369,1,0.03329819166409134,0.011241886124573027,0.5519526580043083,1,0.21269928113879644,0.01641094222577666,0.5404717085093957,1,0.4112111114399795,-0.013114374520169414,0.5633761492395921,1
243.743078,grid_0039_y290_z550,480.348,288.408,549.997,208.9621261879769,31.555,-0.34786756383442535,-0.09843370621897779,0.5937988552435655,1,-0.14825712111349373,-0.025764046848151385,0.5686137743589924,1,0.034678959006987385,0.01148500228422697,0.5539388714977909,1,0.2063186978792263,0.015867339754806645,0.5245062501125098,1,0.39731685878981154,-0.012337048872357982,0.5454801933927821,1
283.40761,grid_0040_y295_z550,480.286,293.392,550.044,203.983323092845,39.502,-0.3264574806155117,-0.09321654768765893,0.5666702608816151,1,-0.14481839735603327,-0.02577139843012249,0.5717365812550811,1,0.037708228432281436,0.01174476633665515,0.5524565280906052,1,0.20760379152148412,0.0158690757229971,0.5228048508189345,1,0.3932510206042504,-0.012489333103872714,0.5389475189989688,1
329.088303,grid_0041_y300_z550,480.211,298.467,550.105,198.91277657053607,45.548,-0.31889103965211957,-0.09262902558429999,0.5636561830101201,1,-0.14018179064540962,-0.025676447157639778,0.5710369160352257,1,0.04044600999781244,0.011653646477024056,0.5510729733621228,1,0.20567111116060666,0.015816871238668023,0.513614251941186,1,0.3944857211220975,-0.012355825291291143,0.5404365314632182,1
387.897817,grid_0042_y305_z550,480.046,303.72,550.028,193.66898573597166,58.668,-0.310337985664279,-0.09174570283026452,0.5584123631390545,1,-0.13565182840622356,-0.02570625834236222,0.5701845083413996,1,0.04336290630431214,0.011707098704016644,0.5505935296669636,1,0.21139083533195144,0.015890628398222483,0.5254992166582801,1,0.3976848194937246,-0.012317884201194755,0.544358513033199,1
4557.169479,grid_0043_y310_z550,480.192,306.498,550.265,190.88980297805327,44.967,-0.32105062318347427,-0.09676257625139091,0.5836328101104129,1,-0.13529400791147708,-0.026096618061884014,0.5786135139468702,1,0.04477595272015614,0.011707107482641031,0.5505944879603416,1,0.2171344767329739,0.01663737983404454,0.5379993066276677,1,0.4133124534544748,-0.013152503483077378,0.5658649580261471,1
635.673128,grid_0045_y320_z550,480.331,318.192,550.045,179.24207323616852,47.107,-0.29884824772841684,-0.0927821836628261,0.5652998958569921,1,-0.12321710271047599,-0.025245964786261132,0.5682240700961482,1,0.04862905778177327,0.011463161689766034,0.5228511982459585,1,0.21007346908099286,0.015797917800959693,0.5110760689121633,1,0.386222449436993,-0.012255824593241286,0.5274913999352391,1
707.597235,grid_0046_y325_z550,480.195,323.44,550.04,174.0027103840627,71.793,-0.29296768334749707,-0.09277673766988954,0.5654707275741605,1,-0.1189579742425076,-0.025336420086338438,0.5693891036613997,1,0.0547463260587206,0.012503291354296482,0.5557786792419721,1,0.212411094429616,0.015925737025487597,0.5133729968438384,1,0.3860784148662802,-0.012248578110272607,0.5272161968597858,1
753.644503,grid_0047_y330_z550,480.216,328.581,549.985,168.88065418513747,45.914,-0.2865760086234264,-0.09258788026237184,0.564511437381032,1,-0.11523987909077855,-0.025303511639836462,0.5736234478586685,1,0.05760025025974652,0.012503201450001696,0.5557831224355559,1,0.218731315162748,0.016543158094582785,0.524438108775172,1,0.3891446224397212,-0.012473866950641822,0.5313366664541891,1
4755.652183,grid_0048_y335_z550,480.447,331.736,549.55,165.77406675653464,97.545,-0.29266000138989573,-0.09518364980697148,0.5828206644853546,1,-0.11066081854022751,-0.024166358522134817,0.5598667717551336,1,0.05881895507629207,0.012361528525845366,0.5506804116898069,1,0.22903475991566627,0.017609691078283498,0.546849547141287,1,0.3965730911394721,-0.012723499351183934,0.5411948747791099,1
1079.135011,grid_0051_y350_z550,480.292,348.467,549.777,149.07982118985788,24.607,-0.28484827170502486,-0.09836913329832149,0.6053242135799053,1,-0.09598912737415394,-0.02419239732976938,0.562122587678283,1,0.06834067094598666,0.012428016677748637,0.5474196034599711,1,0.2190694678314008,0.01577975881937139,0.5103912910588195,1,0.402091246227061,-0.013073899618376449,0.5469291457063489,1
