t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
167.25575,grid_0033_y550_z480,480.972,547.533,479.4,95.60003249999444,0.9,-0.022861693977280276,-0.0032485518398865996,0.4840025509786316,1,0.04460732207139243,0.03243670584146703,0.4874538158094226,1,0.10488325654805246,0.04386669556357323,0.488714198635905,1,0.16872728750713703,0.027083601389899653,0.4873328668998203,1,0.23900848410831319,-0.013687442013964811,0.4901453159704107,1
170.195506,grid_0034_y550_z495,480.599,549.552,491.687,86.44021356405821,1.958,-0.020109885155896682,-0.017353006266735357,0.4915249762389653,1,0.04791647865252923,0.022064634432848878,0.4962898143582917,1,0.10604521234891806,0.03677058098437321,0.48864993394971146,1,0.169973665553153,0.024077704135368482,0.48919848907632707,1,0.24071816712681826,-0.013895490422707124,0.4936614358378488,1
173.005414,grid_0035_y535_z495,479.928,537.685,494.259,77.77823615253811,1.869,-0.03245236540091192,-0.020427947159324725,0.4904655076044158,1,0.03667254769185061,0.019847232669740252,0.48844879088043114,1,0.1000435586472334,0.03639683015755238,0.49258480505959584,1,0.1691449755395934,0.0245024301174728,0.4982481184732306,1,0.23839745677658053,-0.013740000614349929,0.49031324294840456,1
178.786487,grid_0036_y520_z495,480.017,522.607,494.241,71.49428247069827,4.648,-0.05051151019932896,-0.02143741294921123,0.5060646957877961,1,0.02377313520708418,0.02054751792640321,0.49512904650098366,1,0.09006498059225228,0.036869283623283955,0.4864912949703916,1,0.16264236094010523,0.024880499650645423,0.49454845948951714,1,0.23807194977957022,-0.013764026103086626,0.49097222220575887,1
187.292879,grid_0037_y505_z495,480.147,507.974,494.275,68.04121783889524,7.456,-0.06770950601458858,-0.021564514994648315,0.5085218008111237,1,0.010937599438569064,0.021059485420690097,0.49051932850860797,1,0.08307823581959793,0.038145831169516226,0.49506483842764565,1,0.15720695871334314,0.02610420552343887,0.4936078195844997,1,0.23601736948726418,-0.013713646074004706,0.48867617657608875,1
193.591173,grid_0038_y490_z495,479.829,492.804,494.478,67.47765404932208,5.227,-0.08469201106350692,-0.021568668165508235,0.5082198955036579,1,-0.0019144821452656573,0.021706192337620996,0.4967866431012861,1,0.07270708612879474,0.037987787305576524,0.4837222462344368,1,0.15040219922015305,0.0262218882601201,0.48767383109104995,1,0.2301384449953812,-0.01309259689929227,0.47799802116857976,1
196.981674,grid_0039_y475_z495,480.136,477.768,494.159,70.78363413953818,2.389,-0.10110522279861368,-0.02145728841697021,0.505335681192239,1,-0.015346819641388322,0.022735029643356525,0.5053788747565044,1,0.06379496794774879,0.039881177119032184,0.4901611021040781,1,0.14550205615356862,0.02725855078012297,0.4903947283062056,1,0.2267147947294862,-0.013007691161307282,0.4743300566614153,1
200.328288,grid_0040_y460_z495,480.293,462.352,494.507,76.52309003823613,2.406,-0.11752845114909911,-0.021892268698894213,0.501390384592985,1,-0.028604732040263262,0.023008554203290413,0.5068038508403259,1,0.0553102431708359,0.040583157347015134,0.4906076859593788,1,0.14212600627987285,0.02799998576390873,0.49230777973578915,1,0.23438700906080967,-0.013145773069885637,0.49134524747392355,1
205.106036,grid_0041_y445_z495,480.417,447.743,494.068,84.84285316395246,3.897,-0.13068374278709366,-0.02126163803672709,0.4921523149243805,1,-0.04061802617484141,0.023311853912679485,0.4994329401065123,1,0.046289330148282265,0.04111952112767169,0.48832288858291095,1,0.13593912027469232,0.02825142623990506,0.4896177924036711,1,0.23116528501196296,-0.013033157952393936,0.4865157402289065,1
212.47802,grid_0042_y430_z495,480.517,432.509,494.685,94.38496093128391,6.49,-0.15132735985403065,-0.022903918680761873,0.5066118543006413,1,-0.05404837270142151,0.023411858183936332,0.5029687900796594,1,0.03911933696128664,0.043326729436544024,0.5117365268860783,1,0.13269732341766619,0.029252068815570437,0.49493426193804285,1,0.23699212923865245,-0.01302698753020015,0.5010944392194793,1
221.434853,grid_0043_y415_z495,480.599,417.702,494.56,105.41512031962016,8.135,-0.16627939418551899,-0.02278729252753991,0.5030722894634071,1,-0.06573652545362371,0.02327638599258033,0.4955188780458479,1,0.031030460937330164,0.04340857668704199,0.5118774012508981,1,0.12856814306410771,0.02929950847961717,0.49413522581547836,1,0.2298830963415153,-0.013033786253001353,0.48662272351258234,1
225.122947,grid_0044_y400_z495,480.787,402.311,494.536,117.70892850162215,2.825,-0.18453978948817515,-0.023477798115657676,0.5089933410211777,1,-0.0792656235220982,0.023628576236481753,0.5030455406944109,1,0.020936770939030614,0.042229796858836814,0.49280058492684436,1,0.12051355866811875,0.02904582780042368,0.481158733137586,1,0.23862718782400558,-0.013236521502127523,0.5079907092299064,1
228.302282,grid_0045_y400_z510,479.272,401.986,507.566,111.02275554587898,1.857,-0.18726800837971877,-0.038505665908600446,0.5172997038224024,1,-0.08115251641927552,0.012829802677652186,0.512962530396384,1,0.02088803586798177,0.0353742485982641,0.4969515700693254,1,0.12213803883646925,0.02618254971797904,0.49040106716535,1,0.23862718782400558,-0.013236521502127523,0.5079907092299064,1
241.911661,grid_0046_y415_z510,480.617,412.665,510.272,100.52604039252712,12.889,-0.17301651867014525,-0.04120416757345337,0.5102403414105156,1,-0.07205436980144138,0.01014845803110099,0.5172368928451975,1,0.02693290190289227,0.03346546989442457,0.49441665936954776,1,0.12613349451942935,0.025451353553526134,0.4914143039938807,1,0.2326845623015037,-0.013190954025298166,0.4935146240034327,1
244.032652,grid_0047_y430_z510,480.303,428.134,510.14,87.66392393681676,1.338,-0.1544885732596582,-0.040200568062038256,0.5027618047113686,1,-0.05710773308725395,0.009859610002102235,0.5008196464527085,1,0.03710604903684061,0.03378762623475571,0.5066750063355925,1,0.1310505342618185,0.024832878118923873,0.4909360320993912,1,0.23502853159263223,-0.01321586936339634,0.49656750741229505,1
246.560877,grid_0048_y445_z510,480.65,442.698,509.864,76.6088985758182,1.735,-0.1387895145682859,-0.03960439934375328,0.5029284443182348,1,-0.04372617547658316,0.009540820138562464,0.4914952072373156,1,0.044430471042585296,0.0327258697139143,0.491414172865351,1,0.1360232322451147,0.024587810090042503,0.49201124947288655,1,0.2302480825266713,-0.013028182163303688,0.4845440766754346,1
259.032825,grid_0049_y460_z510,480.595,457.895,510.044,66.11938736104561,11.57,-0.122465907648319,-0.04005041908592335,0.5040957669281313,1,-0.03149502906316767,0.009041457334203496,0.4961464058387615,1,0.052856986176047734,0.031715198621458746,0.4889179847515275,1,0.14016987922486324,0.023755894800206043,0.4899948491080886,1,0.23271875211538673,-0.013269331510962904,0.4883923638276764,1
261.982654,grid_0050_y475_z510,480.721,472.692,509.725,58.407862116328076,2.069,-0.10618403563371702,-0.03962331316561874,0.5041938503324116,1,-0.018885022914678896,0.008950481747936785,0.4961140822299049,1,0.06161641569204499,0.03117971778519514,0.4902679297212673,1,0.1445502472109581,0.02323781602484468,0.4880567777931803,1,0.22798883573989656,-0.013060631823598843,0.4765829048475219,1
266.796003,grid_0051_y490_z510,480.907,487.669,509.543,53.59108782251013,3.833,-0.0890291142047271,-0.038641567897695,0.5006783771973695,1,-0.0059977342076586275,0.008453218061768537,0.5003739482070931,1,0.07079424202566652,0.03079880634755436,0.49039322802028495,1,0.1513443475410188,0.023005288026751797,0.49431129890083114,1,0.23396680072014217,-0.013623693652625503,0.4873008725822557,1
272.201082,grid_0052_y505_z510,480.788,502.759,509.566,52.496886631494604,4.301,-0.0708545596789616,-0.038110126490416674,0.49131815885769475,1,0.007176970287048592,0.00800935993697942,0.4871978138373619,1,0.07947116961323542,0.02957769546695094,0.48629951727125764,1,0.15757432421959716,0.02232083766894867,0.49721648777781896,1,0.2387523950952104,-0.013987706817080357,0.49566585941243185,1
286.516939,grid_0053_y520_z510,481.075,517.706,509.236,55.973952156337816,13.243,-0.05596410343615308,-0.03856914950972957,0.5086578685202067,1,0.01997466691801945,0.007505350812498612,0.4821425969765776,1,0.0887385213801869,0.029120116922015698,0.48926543123159144,1,0.15902119492205044,0.02091670355463326,0.48568041222167685,1,0.2437923352492013,-0.01445098113612884,0.5029260742461453,1
292.051211,grid_0054_y535_z510,481.0,532.393,509.577,62.16137819418096,4.452,-0.03881981324009869,-0.03836962338856377,0.4985694708448869,1,0.032425341872568104,0.006656302905982265,0.4814904951177801,1,0.09695401399757797,0.02749298527253653,0.48628231969940705,1,0.1673127973821259,0.020284520504934914,0.4946904753358901,1,0.2455758044007168,-0.01449073978447407,0.5056553473533171,1
296.063165,grid_0055_y550_z510,481.15,547.413,509.286,71.60936130143875,2.851,-0.02199925319929434,-0.03857758005166153,0.5091740975124099,1,0.046212784554300744,0.006407719864156299,0.4864994482520211,1,0.10385605698227322,0.02596207139714495,0.47693135192328046,1,0.1704876950312437,0.01871603420880445,0.48733697586033503,1,0.24757348840442792,-0.014546055799851526,0.5072369508831213,1
307.467822,grid_0056_y550_z525,480.238,549.819,522.223,64.60615186652115,10.553,-0.019390337696591212,-0.05428951929819035,0.5091038404785926,1,0.04875409606946198,-0.00478981576576595,0.48842748826734433,1,0.109118152175321,0.019040617378645996,0.4932013695930156,1,0.17364976117243233,0.015548299870667368,0.4936387990788844,1,0.23674096759177124,-0.014252175779922773,0.4851469040278982,1
309.974801,grid_0057_y535_z525,480.158,537.896,524.093,54.39169221489616,1.565,-0.03064809237977942,-0.05300258596942654,0.47964299776972025,1,0.0400218157844789,-0.006392802251063146,0.5072130998230945,1,0.10071511657852456,0.01880491311911403,0.48854335479769934,1,0.16660253369862815,0.015667208979924217,0.4854523933723509,1,0.2397560957196179,-0.014459961171541637,0.49240205968285916,1
312.627457,grid_0058_y520_z525,479.835,522.773,524.364,44.53637660385041,1.482,-0.047763730834868005,-0.054637285582858235,0.4880990442163387,1,0.0252799085302492,-0.005945682951004794,0.49070489869010075,1,0.0942621394106621,0.0200129574538099,0.4981644150067075,1,0.16527913173317924,0.01676899815775099,0.4977397485403401,1,0.2462994591877358,-0.014550061882885717,0.5073486151663643,1
323.499822,grid_0059_y505_z525,480.06,507.896,524.188,38.875215664996595,9.83,-0.06429821638014606,-0.05443496321911096,0.48928183201602654,1,0.012593923740126347,-0.005256992924271712,0.5078518719065533,1,0.0839101724575836,0.020790917882381143,0.49029138374380854,1,0.15627912390127668,0.017399825086365645,0.4866410095317064,1,0.24507612323803976,-0.014552559598629765,0.5075667944756931,1
329.07648,grid_0060_y490_z525,480.148,492.833,524.537,37.98947752996866,4.576,-0.08340988381695318,-0.05688922795203479,0.5080298289627666,1,-0.00024476100117981,-0.005023583813141132,0.4849452387006659,1,0.0763161786588323,0.02181021600233682,0.4991863304410879,1,0.1536644431278866,0.018279288778367712,0.4946257001313484,1,0.244714160846892,-0.01458796137541024,0.5088429482409208,1
330.575127,grid_0061_y475_z525,480.139,477.607,524.483,43.176083726989404,0.506,-0.09930005255045936,-0.05663814696760241,0.5049340171058334,1,-0.012651969369425425,-0.004503851142320366,0.48323647417960247,1,0.06611477957829663,0.022316712234313776,0.48899482197651656,1,0.14916089459272763,0.018822663096750538,0.49424114041226797,1,0.24355372176562964,-0.014552116032183203,0.5076290318894029,1
338.676356,grid_0062_y460_z525,480.346,462.608,524.039,52.577658962719106,7.191,-0.11595800683700237,-0.05558871391691992,0.5015296821129464,1,-0.02682599377678632,-0.0037358811848891608,0.500419060404112,1,0.056490216172083746,0.023258590373494214,0.48934634897781953,1,0.14268496250089782,0.019870815765237426,0.4905723296515941,1,0.24038782183269314,-0.014325584974783529,0.5035847725697219,1
342.385732,grid_0063_y445_z525,480.303,447.746,524.789,63.313324261169534,2.826,-0.13587904250344093,-0.05827897276395949,0.5161306255742879,1,-0.03944115861352857,-0.0034737526046831574,0.502496167819127,1,0.04848677181760944,0.024091109613143865,0.49605822204426353,1,0.13672399413320188,0.019832496765857143,0.4866499668899143,1,0.23443741589774314,-0.013783821105947747,0.4925608183391457,1
345.034387,grid_0064_y430_z525,480.331,432.807,524.343,76.11743614967597,1.818,-0.1506576132213855,-0.057238436609032876,0.5109546547954674,1,-0.05232874302730204,-0.0034433509278339234,0.5057963214640139,1,0.03989004162029857,0.023698320868746976,0.49288576553366553,1,0.13214533317385876,0.019965164612306154,0.4859519625326309,1,0.2348695806125494,-0.013867005024637988,0.49527664961798795,1
347.245848,grid_0065_y415_z525,480.564,417.68,524.782,89.4097841905459,1.399,-0.16394016096999342,-0.05672761356833545,0.4985206711521579,1,-0.06518300506660472,-0.003264879304593751,0.49988598644116466,1,0.03087558348927401,0.024627730834227826,0.4952676751026121,1,0.1272852470079303,0.020743318348736706,0.4863956584100917,1,0.23164065833129158,-0.013483752358600684,0.49038110511014427,1
351.524204,grid_0066_y400_z525,480.848,402.451,524.953,103.40407819327048,3.438,-0.17966783174818055,-0.05663198664206537,0.49709157779778157,1,-0.07863582461054307,-0.0028970270487828492,0.5028543706692875,1,0.021325054762069057,0.025038928803726417,0.49270710107545984,1,0.123258479052845,0.021227270087437942,0.49124432740432605,1,0.2340893174735629,-0.0137168311179097,0.497456630447297,1
358.142278,grid_0067_y400_z540,479.408,401.834,538.261,100.00079532683728,5.447,-0.18695404150478626,-0.07448881066162107,0.5195447205567637,1,-0.07892828160610961,-0.014428329703421781,0.5083766403706774,1,0.021433311363940655,0.018126525260253514,0.5013522828001181,1,0.12281444793729694,0.018089819720379405,0.49136172178544,1,0.23277250918600068,-0.013859612252905914,0.4949563540727933,1
371.026314,grid_0068_y415_z540,480.731,412.741,539.636,89.21355884057088,12.152,-0.1697688443205747,-0.07396622482772686,0.501836980850571,1,-0.06935962771733727,-0.0157407307963064,0.5052381387469845,1,0.02874683721810219,0.016776193485832997,0.5006419016984262,1,0.12701252051969147,0.017122676954144458,0.48990614000677857,1,0.23674958966132756,-0.014209946561359767,0.5016013603725874,1
374.368509,grid_0069_y430_z540,480.406,427.936,539.914,74.52521949648992,2.519,-0.1523295696355676,-0.07344027357013168,0.4987265303308526,1,-0.05648574273811798,-0.016566194557841567,0.5061023551022771,1,0.0372378790416611,0.01580546621172711,0.5001053151968172,1,0.1324297497284117,0.016796100643840198,0.49343126113625946,1,0.2319184241873705,-0.013734101222867353,0.48960510573087995,1
381.249585,grid_0070_y445_z540,480.594,442.964,539.776,60.458512990314276,6.08,-0.1375931077284062,-0.07413300369799829,0.5053284401678759,1,-0.043566503546796746,-0.016917432619286698,0.5072060546329614,1,0.0461148261301769,0.015380901757325571,0.4947136813382835,1,0.13574033613630168,0.016224813264164063,0.48780052741153296,1,0.23410402648091141,-0.013843848575243012,0.4922651684227395,1
